ID,Book length (mins)_overall,Book length (mins)_avg,Price_overall,Price_avg,Review,Review 10/10,Minutes listened,Completion,Support Requests,Last visited minus Purchase date,Target
32160,1890,3780,5.33,10.67,No,?,0,259.2,0,111,Yes
32086,2160,2160,5.33,5.33,No,?,0,259.2,0,141,Yes
16101,648,648,8,8,Yes,10,0,237.6,0,50,Yes
31407,1674,3348,5.9,11.8,No,?,0,233.28,0,29,Yes
31428,1188,1188,6.93,6.93,No,?,0,233.28,0,0,Yes
31418,1188,1188,8.45,8.45,No,?,0,233.28,0,23,Yes
31421,1188,1188,6.07,6.07,No,?,0,233.28,0,15,Yes
31427,2160,2160,5.68,5.68,No,?,0,233.28,0,164,Yes
30053,1188,1188,5.33,5.33,No,?,0,190.08,0,0,Yes
30025,2160,2160,7.99,7.99,No,?,0,190.08,0,283,Yes
30047,1188,1188,6.91,6.91,No,?,0,190.08,1,233,Yes
30022,1620,1620,5.61,5.61,No,?,0,190.08,0,0,Yes
30017,1620,1620,5.33,5.33,No,?,0,190.08,0,141,Yes
29989,2160,2160,5.33,5.33,No,?,0,190.08,0,0,Yes
3699,2160,2160,5.33,5.33,No,?,0,172.8,0,1,Yes
3791,1188,3564,13.33,39.99,Yes,10,0,172.8,0,236,Yes
3905,1134,2268,5.87,11.74,No,?,0,172.8,0,49,Yes
3891,2160,2160,10.13,10.13,No,?,0,172.8,0,344,Yes
3681,1242,2484,8,16,No,?,0,172.8,0,212,Yes
3827,1620,1620,10.13,10.13,No,?,0,172.8,0,238,Yes
3722,2160,2160,5.33,5.33,No,?,0,172.8,0,280,Yes
3964,1188,1188,6.37,6.37,No,?,0,172.8,0,253,Yes
3927,1044,3132,6.4,19.2,No,?,0,172.8,0,0,Yes
3936,1476,4428,6.93,20.8,Yes,9,0,172.8,0,282,Yes
3610,1620,1620,7.47,7.47,Yes,9.5,0,172.8,2,289,Yes
3753,1476,4428,6.76,20.27,No,?,0,172.8,0,141,Yes
3861,1620,1620,7.46,7.46,No,?,0,172.8,0,27,Yes
3942,1890,3780,5.33,10.67,No,?,0,172.8,0,5,Yes
3662,1152,3456,5.33,16,No,?,0,172.8,0,0,Yes
3733,2160,2160,5.33,5.33,No,?,0,172.8,0,203,Yes
3945,1188,1188,5.33,5.33,Yes,10,0,172.8,0,54,Yes
3741,1080,1080,5.33,5.33,Yes,8,0,172.8,0,105,Yes
3611,1188,1188,5.33,5.33,No,?,0,172.8,0,194,Yes
3771,2160,2160,5.33,5.33,No,?,0,172.8,0,109,Yes
3824,1404,2808,4.46,8.93,No,?,0,172.8,0,72,Yes
3899,2160,2160,6.58,6.58,Yes,9,0,172.8,0,0,Yes
3680,1404,2808,15.56,31.12,No,?,0,172.8,0,37,Yes
3742,1620,1620,8.42,8.42,Yes,10,0,172.8,1,192,Yes
3939,1404,2808,8,16,No,?,0,172.8,0,14,Yes
3802,1404,2808,8,16,No,?,0,172.8,0,0,Yes
3926,1620,1620,6.07,6.07,No,?,0,172.8,0,168,Yes
3590,2160,2160,8,8,No,?,0,172.8,1,85,Yes
3604,648,648,5.74,5.74,Yes,6,0,172.8,0,0,Yes
3822,2160,2160,5.33,5.33,Yes,10,0,172.8,1,111,Yes
19203,2160,2160,5.33,5.33,Yes,10,0,142.56,0,73,Yes
21766,324,324,5.88,5.88,No,?,0,142.56,0,194,Yes
21824,1188,1188,6.09,6.09,No,?,0,142.56,0,0,Yes
19267,1674,3348,7.73,15.46,No,?,0,142.56,0,78,Yes
19217,324,324,8,8,No,?,0,142.56,0,208,Yes
19244,1620,1620,4.13,4.13,No,?,0,142.56,0,50,Yes
21810,1188,1188,9.14,9.14,No,?,0,142.56,0,205,Yes
21785,324,324,5.33,5.33,Yes,2,0,142.56,0,0,Yes
19211,2160,2160,8,8,No,?,0,142.56,0,1,Yes
19284,2160,2160,5.65,5.65,Yes,10,0,142.56,0,156,Yes
19316,2160,2160,5.74,5.74,No,?,0,142.56,0,91,Yes
21761,1656,4968,5.66,16.99,No,?,0,142.56,0,153,Yes
21771,1620,1620,8.33,8.33,No,?,0,142.56,0,0,Yes
19281,1620,1620,5.63,5.63,Yes,10,0,142.56,0,4,Yes
31863,1620,1620,6.93,6.93,No,?,0,139.32,0,145,Yes
26040,1890,3780,8,16,No,?,0,130.68,0,107,Yes
26041,2160,2160,5.61,5.61,No,?,0,130.68,0,0,Yes
32653,1080,1080,5.33,5.33,No,?,0,129.6,0,232,Yes
32640,1674,3348,7.48,14.95,No,?,0,129.6,0,282,Yes
32611,2160,2160,5.33,5.33,No,?,0,129.6,0,143,Yes
32743,1620,1620,8,8,No,?,0,129.6,0,79,Yes
32622,1620,1620,8,8,No,?,0,129.6,0,0,Yes
32718,1620,1620,5.33,5.33,No,?,0,129.6,0,109,Yes
32663,756,1512,6.98,13.97,No,?,0,129.6,0,26,Yes
32735,2160,2160,5.66,5.66,No,?,0,129.6,0,93,Yes
32763,540,540,8,8,No,?,0,129.6,0,135,Yes
32661,2160,2160,7.99,7.99,Yes,10,0,129.6,8,60,Yes
32642,2160,2160,8,8,Yes,10,0,129.6,2,164,Yes
14333,2160,2160,10.98,10.98,Yes,9,0,123.12,0,136,Yes
14357,1620,1620,5.33,5.33,No,?,0,123.12,0,162,Yes
14224,864,2592,8.71,26.12,Yes,9,0,123.12,0,7,Yes
14304,1890,3780,8,16,No,?,0,123.12,0,8,Yes
14318,1620,1620,5.33,5.33,Yes,9,0,123.12,0,176,Yes
14364,1134,2268,6.64,13.28,No,?,0,123.12,0,71,Yes
14341,1620,1620,5.33,5.33,No,?,0,123.12,0,27,Yes
14205,1188,1188,5.33,5.33,No,?,0,123.12,0,132,Yes
14233,1188,1188,5.33,5.33,Yes,7,0,123.12,0,143,Yes
14301,1134,2268,5.33,10.67,Yes,4,0,123.12,0,0,Yes
14217,648,648,5.33,5.33,No,?,0,123.12,0,0,Yes
14249,1620,1620,5.33,5.33,Yes,10,0,123.12,0,63,Yes
14211,2160,2160,5.33,5.33,Yes,10,0,123.12,0,104,Yes
14324,1620,1620,8.61,8.61,No,?,0,123.12,0,1,Yes
14346,2160,2160,5.33,5.33,Yes,10,0,123.12,0,43,Yes
17549,2160,2160,5.33,5.33,No,?,0,118.8,0,366,Yes
17507,1620,1620,5.87,5.87,No,?,0,118.8,0,236,Yes
17555,1404,2808,8,16,No,?,0,118.8,0,274,Yes
17509,1269,5076,8,32,Yes,10,0,118.8,0,0,Yes
27030,1188,4752,6,23.99,Yes,10,0,113.4,0,176,Yes
27034,2160,2160,7.08,7.08,No,?,0,113.4,0,128,Yes
26842,1674,3348,5.33,10.67,No,?,0,113.4,0,24,Yes
26793,1134,2268,10.13,20.27,No,?,0,113.4,0,325,Yes
26802,1188,1188,5.33,5.33,No,?,0,113.4,0,0,Yes
27003,1188,1188,8,8,No,?,0,113.4,0,6,Yes
26977,2160,2160,5.87,5.87,No,?,0,113.4,0,0,Yes
26952,1188,1188,6.93,6.93,No,?,0,113.4,1,99,Yes
26835,2160,2160,8.85,8.85,No,?,0,113.4,0,18,Yes
27023,1656,4968,7.11,21.33,No,?,0,113.4,0,94,Yes
26928,1674,3348,5.33,10.67,No,?,0,113.4,0,0,Yes
27004,486,972,5.33,10.67,No,?,0,113.4,0,0,Yes
26817,2160,2160,8,8,Yes,10,0,113.4,1,32,Yes
26795,1188,1188,5.95,5.95,Yes,9,0,113.4,0,156,Yes
26811,1620,1620,5.33,5.33,No,?,0,113.4,0,0,Yes
26816,1188,1188,5.33,5.33,Yes,10,0,113.4,0,0,Yes
26963,2160,2160,9.87,9.87,Yes,10,0,113.4,0,66,Yes
27045,1620,1620,5.33,5.33,No,?,0,113.4,0,0,Yes
26908,1188,1188,5.33,5.33,No,?,0,113.4,0,0,Yes
26921,1656,4968,6.13,18.38,No,?,0,113.4,0,0,Yes
26876,2160,2160,8.61,8.61,No,?,0,113.4,0,0,Yes
26898,1620,1620,6.07,6.07,Yes,9.5,0,113.4,0,167,Yes
27053,1620,1620,5.33,5.33,Yes,10,0,113.4,0,0,Yes
26869,2160,2160,5.33,5.33,No,?,0,113.4,0,4,Yes
27009,2160,2160,25.6,25.6,No,?,0,113.4,0,0,Yes
17585,1188,4752,9.84,39.36,Yes,9.4,0,106.92,0,374,Yes
31894,1188,1188,5.33,5.33,No,?,0,81,0,210,Yes
31881,1890,3780,5.53,11.05,Yes,8,0,81,0,55,Yes
31892,1620,1620,8,8,No,?,0,81,0,158,Yes
30674,1242,2484,5.33,10.67,No,?,0,64.8,0,101,Yes
15212,2160,2160,5.33,5.33,No,?,0,64.8,0,0,Yes
21020,1890,3780,6.67,13.33,No,?,0,64.8,0,0,Yes
30566,1620,1620,10.62,10.62,Yes,10,0,64.8,0,69,Yes
15209,1890,3780,6.66,13.33,No,?,0,64.8,0,0,Yes
30873,1620,1620,8,8,Yes,9,0,64.8,0,1,Yes
15237,2160,2160,5.33,5.33,Yes,9,0,64.8,2,205,Yes
19711,2160,2160,8,8,Yes,9,0,64.8,6,250,Yes
21070,1620,1620,10.13,10.13,Yes,10,0,64.8,0,143,Yes
19654,1188,1188,5.33,5.33,No,?,0,64.8,0,0,Yes
21094,1620,1620,7.72,7.72,No,?,0,64.8,0,148,Yes
20980,1188,1188,5.99,5.99,Yes,8,0,64.8,0,0,Yes
30807,1188,1188,5.87,5.87,No,?,0,64.8,0,0,Yes
21111,1674,3348,16.53,33.07,No,?,0,64.8,0,7,Yes
20851,1404,2808,7.73,15.46,No,?,0,64.8,0,3,Yes
15391,1188,1188,10.13,10.13,No,?,0,64.8,0,2,Yes
20871,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
15418,2160,2160,7.99,7.99,No,?,0,64.8,0,0,Yes
19600,1620,1620,5.33,5.33,No,?,0,64.8,0,121,Yes
21240,1188,1188,6.92,6.92,No,?,0,64.8,0,0,Yes
30510,1188,1188,5.33,5.33,No,?,0,64.8,0,92,Yes
15298,1296,3888,5.33,16,No,?,0,64.8,0,284,Yes
15403,1188,1188,5.33,5.33,No,?,0,64.8,0,173,Yes
15440,2160,2160,6.13,6.13,No,?,0,64.8,0,236,Yes
15044,1674,3348,8,16,No,?,0,64.8,0,1,Yes
15159,1188,1188,5.33,5.33,No,?,0,64.8,0,0,Yes
20878,2160,2160,7.99,7.99,No,?,0,64.8,0,193,Yes
19697,1188,1188,5.33,5.33,No,?,0,64.8,0,50,Yes
21057,1620,1620,5.33,5.33,No,?,0,64.8,0,129,Yes
30726,1080,1080,5.33,5.33,No,?,0,64.8,0,14,Yes
30866,2160,2160,5.33,5.33,No,?,0,64.8,0,0,Yes
15155,1890,3780,6.93,13.87,No,?,0,64.8,0,0,Yes
21268,1620,1620,5.87,5.87,No,?,0,64.8,0,74,Yes
19722,1620,1620,6.49,6.49,Yes,9,0,64.8,0,23,Yes
30784,2160,2160,6.4,6.4,No,?,0,64.8,0,20,Yes
20831,918,1836,7.19,14.39,No,?,0,64.8,0,0,Yes
15164,1134,2268,6.65,13.3,Yes,10,0,64.8,0,0,Yes
15459,1620,1620,6.93,6.93,No,?,0,64.8,0,0,Yes
30571,1188,1188,6.53,6.53,No,?,0,64.8,0,0,Yes
14189,1188,1188,7.46,7.46,No,?,0,64.8,0,0,Yes
19601,1224,3672,7.47,22.4,No,?,0,64.8,0,288,Yes
30790,2160,2160,7.46,7.46,No,?,0,64.8,0,71,Yes
21191,1674,3348,8.14,16.29,No,?,0,64.8,0,134,Yes
30643,612,1836,7.47,22.4,Yes,10,0,64.8,0,0,Yes
30529,1431,5724,6.67,26.67,No,?,0,64.8,0,0,Yes
20883,486,972,8,16,Yes,10,0,64.8,0,0,Yes
21249,1188,1188,8.85,8.85,No,?,0,64.8,0,175,Yes
30509,1620,1620,7.61,7.61,No,?,0,64.8,0,0,Yes
15071,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
15083,1188,1188,5.33,5.33,No,?,0,64.8,0,265,Yes
19677,1620,1620,5.9,5.9,Yes,8,0,64.8,0,181,Yes
30682,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
30534,1620,1620,5.33,5.33,No,?,0,64.8,0,59,Yes
19682,2160,2160,5.33,5.33,No,?,0,64.8,0,179,Yes
15226,1890,3780,5.33,10.67,No,?,0,64.8,0,0,Yes
19634,2160,2160,8,8,No,?,0,64.8,0,136,Yes
15347,648,648,8,8,No,?,0,64.8,0,0,Yes
15515,1404,5616,4.93,19.71,No,?,0,64.8,0,0,Yes
30870,2160,2160,5.33,5.33,No,?,0,64.8,0,0,Yes
15305,1656,4968,5.33,16,No,?,0,64.8,0,207,Yes
15501,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
21027,2160,2160,5.33,5.33,No,?,0,64.8,0,234,Yes
30759,1188,1188,5.33,5.33,No,?,0,64.8,0,0,Yes
30781,1080,1080,6.58,6.58,No,?,0,64.8,0,6,Yes
15106,1152,3456,6.22,18.67,No,?,0,64.8,0,177,Yes
15351,1188,1188,5.77,5.77,No,?,0,64.8,0,0,Yes
19724,2160,2160,5.61,5.61,No,?,0,64.8,0,88,Yes
15194,648,648,5.33,5.33,No,?,0,64.8,0,30,Yes
15218,2160,2160,5.33,5.33,Yes,10,0,64.8,0,122,Yes
15245,1134,2268,5.33,10.67,No,?,0,64.8,0,149,Yes
30495,1620,1620,5.33,5.33,No,?,0,64.8,0,20,Yes
20968,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
21180,1620,1620,8,8,No,?,0,64.8,0,47,Yes
30720,1890,3780,8.42,16.83,Yes,7.5,0,64.8,1,183,Yes
30574,1620,1620,6.58,6.58,No,?,0,64.8,0,5,Yes
21142,1620,3240,7.99,15.99,No,?,0,64.8,0,107,Yes
19580,1404,2808,6.89,13.77,Yes,7.75,0,64.8,0,24,Yes
19691,1890,3780,8.42,16.83,Yes,10,0,64.8,0,228,Yes
30602,1620,1620,8.42,8.42,No,?,0,64.8,0,0,Yes
30632,1620,1620,8.42,8.42,Yes,5,0,64.8,0,14,Yes
15195,1620,1620,8,8,Yes,10,0,64.8,0,113,Yes
20830,1188,1188,6.75,6.75,Yes,9.5,0,64.8,0,7,Yes
30501,1620,1620,5.33,5.33,Yes,7,0,64.8,0,14,Yes
19706,2160,2160,8,8,No,?,0,64.8,0,49,Yes
19599,1620,1620,8,8,No,?,0,64.8,0,0,Yes
15385,2160,2160,104,104,No,?,0,64.8,0,76,Yes
19704,1620,1620,8,8,No,?,0,64.8,0,0,Yes
15123,2160,2160,8,8,No,?,0,64.8,0,207,Yes
15452,1890,3780,6.75,13.5,No,?,0,64.8,0,36,Yes
20909,1890,3780,5.33,10.67,No,?,0,64.8,0,76,Yes
21265,1656,4968,5.33,16,No,?,0,64.8,0,1,Yes
21225,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
15480,1188,1188,5.33,5.33,No,?,0,64.8,0,0,Yes
19585,1188,1188,6.13,6.13,No,?,0,64.8,0,1,Yes
21242,1188,1188,5.33,5.33,No,?,0,64.8,0,0,Yes
30775,1350,2700,5.33,10.67,No,?,0,64.8,0,0,Yes
30591,2160,2160,5.33,5.33,No,?,0,64.8,0,0,Yes
15292,2160,2160,9.83,9.83,No,?,0,64.8,0,96,Yes
30683,1890,3780,8,15.99,No,?,0,64.8,0,0,Yes
30601,1620,1620,5.33,5.33,No,?,0,64.8,0,0,Yes
15166,1368,4104,7.5,22.5,No,?,0,64.8,0,0,Yes
30588,1620,1620,7.99,7.99,No,?,0,64.8,0,0,Yes
15324,2160,2160,7.99,7.99,No,?,0,64.8,0,0,Yes
19642,540,540,5.33,5.33,No,?,0,64.8,0,118,Yes
15333,2160,2160,26.13,26.13,Yes,8,0,64.8,0,62,Yes
22026,2160,2160,7.99,7.99,No,?,0,61.56,0,0,Yes
21965,1188,1188,6.93,6.93,No,?,0,61.56,0,148,Yes
21993,2160,2160,5.33,5.33,No,?,0,61.56,0,0,Yes
21995,1188,1188,5.33,5.33,No,?,0,61.56,0,0,Yes
21956,2160,2160,8.42,8.42,No,?,0,61.56,0,87,Yes
21919,1188,1188,7.99,7.99,No,?,0,61.56,0,0,Yes
22019,1620,1620,5.33,5.33,No,?,0,61.56,0,0,Yes
22021,648,648,10.13,10.13,Yes,10,0,61.56,0,5,Yes
22068,648,648,8,8,No,?,0,61.56,0,23,Yes
21905,2160,2160,5.66,5.66,No,?,0,61.56,0,161,Yes
21897,1188,1188,5.33,5.33,No,?,0,61.56,0,0,Yes
14379,324,324,8,8,Yes,10,0,48.6,1,58,Yes
14392,2160,2160,8,8,Yes,9,0,48.6,1,161,Yes
17321,1404,2808,11.35,22.7,Yes,10,0,47.52,0,209,Yes
17318,2160,2160,5.33,5.33,No,?,0,47.52,0,17,Yes
17236,1188,1188,5.33,5.33,No,?,0,47.52,0,0,Yes
17300,648,648,10.13,10.13,No,?,0,47.52,0,0,Yes
17157,1188,1188,8,8,No,?,0,47.52,2,14,Yes
17124,2160,2160,8,8,No,?,0,47.52,0,0,Yes
17327,1620,1620,7.47,7.47,No,?,0,47.52,0,0,Yes
17266,2160,2160,7.99,7.99,No,?,0,47.52,0,284,Yes
17148,2160,2160,10.13,10.13,Yes,10,0,47.52,0,89,Yes
17163,1188,1188,8.69,8.69,No,?,0,47.52,0,0,Yes
17285,1620,1620,3.86,3.86,No,?,0,47.52,0,0,Yes
17156,1620,1620,5.53,5.53,No,?,0,47.52,0,5,Yes
17140,2160,2160,25.59,25.59,No,?,0,47.52,0,94,Yes
17264,1890,3780,8,16,Yes,10,0,47.52,0,157,Yes
17093,1188,1188,8,8,No,?,0,47.52,0,0,Yes
17296,2160,2160,9.81,9.81,Yes,10,0,47.52,0,40,Yes
17214,2160,2160,8.44,8.44,Yes,10,0,47.52,0,171,Yes
22117,648,648,7.99,7.99,No,?,0,47.52,0,0,Yes
27471,1890,3780,11.47,22.95,Yes,10,0,43.2,1,352,Yes
25080,1188,1188,5.33,5.33,Yes,9,0,43.2,0,277,Yes
27532,1620,1620,5.87,5.87,No,?,0,43.2,0,0,Yes
27465,2160,2160,5.33,5.33,No,?,0,43.2,0,0,Yes
27489,1620,1620,5.33,5.33,Yes,10,0,43.2,0,4,Yes
29366,1188,1188,5.33,5.33,No,?,0,41.04,0,1,Yes
29874,2160,2160,7.99,7.99,No,?,0,41.04,0,190,Yes
29434,1188,1188,5.33,5.33,No,?,0,41.04,0,13,Yes
29845,1890,3780,12.41,24.81,No,?,0,41.04,0,0,Yes
29880,1188,1188,8.69,8.69,Yes,8,0,41.04,2,207,Yes
29909,1890,3780,5.33,10.67,No,?,0,41.04,0,140,Yes
29942,1134,2268,5.33,10.67,No,?,0,41.04,0,310,Yes
29834,1620,1620,5.87,5.87,No,?,0,41.04,0,241,Yes
29895,1188,1188,7.67,7.67,No,?,0,41.04,0,250,Yes
29379,648,648,7.1,7.1,No,?,0,41.04,0,176,Yes
29405,1188,1188,7.17,7.17,No,?,0,41.04,0,165,Yes
29368,1269,5076,5.87,23.47,No,?,0,41.04,0,0,Yes
29393,1890,3780,5.33,10.67,No,?,0,41.04,0,43,Yes
29932,1224,3672,6.22,18.67,No,?,0,41.04,0,57,Yes
29411,1188,1188,5.33,5.33,No,?,0,41.04,0,14,Yes
29450,1620,1620,8,8,Yes,9,0,41.04,0,262,Yes
29397,2160,2160,5.33,5.33,Yes,9,0,41.04,7,169,Yes
29443,1620,1620,19.73,19.73,No,?,0,41.04,0,0,Yes
29367,1890,3780,5.33,10.66,No,?,0,41.04,0,23,Yes
29388,1188,1188,7.99,7.99,No,?,0,41.04,0,0,Yes
29893,1377,5508,7.85,31.39,Yes,10,0,41.04,2,35,Yes
18012,2160,2160,3.86,3.86,Yes,8,0,32.4,1,51,Yes
18057,1620,1620,5.53,5.53,Yes,10,0,32.4,0,96,Yes
18010,2160,2160,8,8,No,?,0,32.4,0,66,Yes
18068,648,648,5.33,5.33,Yes,10,0,32.4,0,0,Yes
25693,648,648,8.48,8.48,No,?,0,23.76,0,151,Yes
25927,1188,1188,5.33,5.33,No,?,0,23.76,0,0,Yes
25709,756,1512,5.71,11.42,Yes,10,0,23.76,0,0,Yes
25614,1890,3780,5.33,10.67,No,?,0,23.76,0,0,Yes
25803,918,1836,7.06,14.13,No,?,0,23.76,0,242,Yes
25676,1188,1188,5.87,5.87,No,?,0,23.76,0,140,Yes
25603,2160,2160,6.93,6.93,No,?,0,23.76,0,0,Yes
25915,1188,1188,10.13,10.13,No,?,0,23.76,0,113,Yes
25973,648,648,5.33,5.33,No,?,0,23.76,0,5,Yes
25714,2160,2160,5.33,5.33,No,?,0,23.76,0,73,Yes
25760,1188,1188,8,8,No,?,0,23.76,0,33,Yes
25829,1188,1188,5.93,5.93,Yes,8,0,23.76,1,237,Yes
25648,1080,1080,8,8,Yes,10,0,23.76,1,28,Yes
25652,1620,1620,5.86,5.86,No,?,0,23.76,0,6,Yes
25656,2160,2160,5.33,5.33,No,?,0,23.76,0,0,Yes
25692,1224,3672,5.33,16,No,?,0,23.76,0,0,Yes
25827,540,540,8.42,8.42,No,?,0,23.76,0,3,Yes
25669,324,324,8,8,No,?,0,23.76,0,0,Yes
25938,1620,1620,5.33,5.33,No,?,0,23.76,0,0,Yes
25966,1332,3996,6.22,18.67,No,?,0,23.76,0,1,Yes
25749,1134,4536,6.13,24.51,No,?,0,23.76,0,0,Yes
25646,2160,2160,5.33,5.33,No,?,0,23.76,0,39,Yes
25717,2160,2160,5.33,5.33,No,?,0,23.76,0,0,Yes
25627,2160,2160,5.74,5.74,No,?,0,23.76,0,24,Yes
25703,1620,1620,5.33,5.33,No,?,0,23.76,1,53,Yes
25798,1080,1080,5.33,5.33,No,?,0,23.76,0,103,Yes
4108,1674,3348,5.33,10.66,No,?,0,21.6,0,119,Yes
4124,504,1512,6.22,18.67,No,?,0,21.6,0,10,Yes
26705,1620,1620,8,8,No,?,0,21.6,0,314,Yes
4337,594,2376,4.51,18.05,No,?,0,21.6,0,338,Yes
26688,1620,1620,10.13,10.13,No,?,0,21.6,2,226,Yes
4275,1620,1620,8,8,No,?,0,21.6,0,0,Yes
4187,684,2052,6.22,18.66,No,?,0,21.6,0,259,Yes
26545,1134,2268,10.13,20.27,No,?,0,21.6,0,155,Yes
4308,1188,1188,5.33,5.33,No,?,0,21.6,0,128,Yes
26720,756,756,5.33,5.33,No,?,0,21.6,0,85,Yes
4245,2160,2160,7.99,7.99,No,?,0,21.6,0,64,Yes
26558,2160,2160,6.53,6.53,No,?,0,21.6,0,27,Yes
4154,1890,3780,5.33,10.67,No,?,0,21.6,0,0,Yes
4264,1350,2700,5.9,11.8,No,?,0,21.6,0,0,Yes
4306,1620,1620,6.13,6.13,No,?,0,21.6,0,0,Yes
26756,648,648,5.87,5.87,No,?,0,21.6,0,225,Yes
26686,1188,1188,6.4,6.4,No,?,0,21.6,0,224,Yes
4324,1620,1620,6.4,6.4,No,?,0,21.6,0,114,Yes
4048,1134,2268,8.14,16.28,No,?,0,21.6,0,72,Yes
4156,1656,4968,7.64,22.93,Yes,7,0,21.6,0,230,Yes
4074,1188,1188,9.8,9.8,Yes,8,0,21.6,0,100,Yes
4080,1188,1188,8,8,No,?,0,21.6,0,39,Yes
26784,1890,3780,5.33,10.67,No,?,0,21.6,0,53,Yes
4339,2160,2160,8,8,No,?,0,21.6,0,28,Yes
26643,1188,1188,5.33,5.33,No,?,0,21.6,0,1,Yes
4173,1620,1620,5.33,5.33,No,?,0,21.6,0,27,Yes
4270,2160,2160,5.33,5.33,No,?,0,21.6,0,0,Yes
4242,1188,1188,5.95,5.95,No,?,0,21.6,0,0,Yes
4225,2160,2160,5.33,5.33,No,?,0,21.6,0,0,Yes
4316,1188,1188,5.33,5.33,Yes,9,0,21.6,1,141,Yes
4006,1080,1080,5.33,5.33,No,?,0,21.6,0,130,Yes
4002,1620,1620,8,8,No,?,0,21.6,0,0,Yes
26587,1620,1620,9.22,9.22,No,?,0,21.6,0,63,Yes
4159,594,1188,11.14,22.28,No,?,0,21.6,0,2,Yes
4035,1620,1620,8.61,8.61,No,?,0,21.6,0,69,Yes
26764,2160,2160,8,8,No,?,0,21.6,0,16,Yes
26564,1620,1620,5.33,5.33,No,?,0,21.6,0,0,Yes
26698,648,648,10.13,10.13,No,?,0,21.6,0,186,Yes
26548,2160,2160,8,8,No,?,0,21.6,0,140,Yes
4092,1620,1620,5.33,5.33,No,?,0,21.6,0,0,Yes
4336,1890,3780,5.33,10.66,Yes,10,0,21.6,0,84,Yes
23697,648,648,5.33,5.33,No,?,0,20.52,0,0,Yes
23530,1620,1620,4.62,4.62,No,?,0,20.52,0,89,Yes
23521,1188,1188,5.33,5.33,No,?,0,20.52,0,74,Yes
23601,2160,2160,6.93,6.93,No,?,0,20.52,0,0,Yes
23677,1620,1620,6.53,6.53,No,?,0,20.52,0,80,Yes
23571,1188,1188,6,6,Yes,10,0,20.52,0,151,Yes
23661,2160,2160,10.13,10.13,No,?,0,20.52,0,226,Yes
23586,1656,4968,7.51,22.54,No,?,0,20.52,0,175,Yes
23515,324,324,8,8,Yes,10,0,20.52,0,0,Yes
23578,1674,3348,6.73,13.47,No,?,0,20.52,0,275,Yes
23513,1080,1080,5.33,5.33,No,?,0,20.52,0,87,Yes
23660,1188,1188,5.33,5.33,No,?,0,20.52,0,0,Yes
23509,2160,2160,8,8,Yes,8,0,20.52,0,102,Yes
23596,2160,2160,4.58,4.58,No,?,0,20.52,0,21,Yes
23621,1620,1620,5.33,5.33,No,?,0,20.52,0,0,Yes
14554,2160,2160,10.13,10.13,No,?,0,16.2,0,0,Yes
14514,2160,2160,5.33,5.33,No,?,0,16.2,0,166,Yes
14581,2160,2160,8,8,Yes,8,0,16.2,0,195,Yes
14584,1620,1620,8,8,Yes,10,0,16.2,0,0,Yes
19547,1620,1620,10.13,10.13,No,?,0,12.96,0,346,Yes
19529,1350,2700,5.33,10.67,No,?,0,12.96,0,0,Yes
9011,648,648,5.33,5.33,No,?,0,0,0,0,Yes
16370,2160,2160,5.33,5.33,No,?,0,0,0,0,Yes
19996,594,1188,29.33,58.67,Yes,10,0,0,0,0,Yes
29095,1404,2808,27.99,55.99,No,?,0,0,0,0,Yes
4722,1332,3996,5.33,15.99,No,?,0,0,0,86,Yes
12413,756,1512,8.73,17.47,No,?,0,0,0,0,Yes
18755,2160,2160,10.98,10.98,No,?,0,0,0,351,Yes
16792,1188,3564,12.8,38.4,No,?,0,0,0,152,Yes
17056,1080,1080,10.13,10.13,Yes,8,0,0,1,1,Yes
22166,2160,2160,5.33,5.33,No,?,0,0,0,2,Yes
23058,2160,2160,5.33,5.33,No,?,0,0,0,62,Yes
31759,2160,2160,5.33,5.33,Yes,10,0,0,0,294,Yes
5580,2160,2160,5.33,5.33,Yes,10,0,0,0,28,Yes
7530,2160,2160,10.13,10.13,Yes,8,0,0,0,251,Yes
30204,1890,3780,10.13,20.27,No,?,0,0,0,251,Yes
24560,1620,1620,5.33,5.33,Yes,6.5,0,0,1,330,Yes
24818,1620,1620,5.33,5.33,No,?,0,0,0,110,Yes
27203,1116,3348,9.56,28.69,No,?,0,0,0,0,Yes
27753,1620,1620,5.33,5.33,No,?,0,0,0,91,Yes
28103,2160,2160,5.33,5.33,No,?,0,0,0,356,Yes
5564,1620,1620,5.33,5.33,No,?,0,0,0,19,Yes
8441,1476,4428,10.84,32.53,Yes,10,0,0,0,8,Yes
14811,2160,2160,5.33,5.33,No,?,0,0,0,85,Yes
17947,684,2052,5.78,17.34,Yes,9,0,0,0,326,Yes
1201,1620,1620,10.13,10.13,No,?,0,0,0,0,Yes
9568,1620,1620,7.74,7.74,No,?,0,0,0,117,Yes
8832,1080,1080,10.13,10.13,No,?,0,0,0,147,Yes
12501,2160,2160,5.33,5.33,No,?,0,0,0,247,Yes
