arousal,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
-0.866446826,0.002267,0.000392,321.186104,0.037298,5.07365,2.363312,0.143048,115.064716,30.103197,0.384559,0.075217,2742.39247,1664.027039,0.167826,0.026442,0.475031,0.268869,11.838896,1.777975,3.419369,-0.035358,0.038143,-0.016727,-0.007729,-0.910583,0.487677,0.048697,0.16793,0.036579,0.061179,-0.103547,0.000726,0.420414,0.122616,0.132953,0.128418,0.122409,0.221459,0.220133,0.146553,0.159721,0.145802,0.137551,0.13789,0.129502,0.083564,0.156095,3512.924986,2016.982634,16075.95396,1573.761138,0.426826,3.047055,0.573698,0.783245,0.016397,4406.326006,270.632652,4.715965,0.452021,1.909144,0.345547,0.242801,0.088656,0.508983,0.128586,-0.034217,0.111585
-0.859851608,0.006774,0.000788,927.880756,0.019843,1.309329,2.888985,0.131357,99.57585,28.045617,0.361282,0.09807,3408.814556,1548.663397,0.289037,0.027982,0.283517,0.638069,5.488105,1.002083,0.938598,0.049249,-0.004778,0.087369,-0.039198,0.003801,0.175206,0.022154,0.309507,-0.102137,0.393305,0.12225,0.041142,0.419472,0.133996,0.138014,0.138846,0.116834,0.504347,0.266525,0.27328,0.273945,0.220157,0.262801,0.196778,0.203476,0.013681,0.077931,8802.959527,1981.618641,17199.66815,1444.428296,0.218978,1.855287,0.218041,0.614762,0.067718,5508.48811,419.786238,5.183034,0.979093,0.979687,0.703938,0.506103,0.401567,0.444854,0.160291,-0.025468,0.087454
-0.858202803,0.003616,0.00063,735.29733,0.023076,6.873977,2.205444,0.155272,141.645026,27.016061,0.347407,0.079487,2512.072276,1675.380862,0.196582,0.025027,0.477648,0.297891,12.706396,1.587157,2.98221,0.017886,0.057258,-0.013536,0.028282,-0.243039,0.404327,-0.127734,0.272595,0.089735,0.188483,0.067995,0.116811,0.402204,0.125902,0.127462,0.12445,0.122494,0.147063,0.190572,0.165739,0.155472,0.156207,0.138282,0.139841,0.13388,0.055475,0.122641,4034.684245,1972.131577,11706.84046,2183.974423,0.715929,3.060164,0.554133,0.781079,0.019009,4049.242775,239.709035,4.72621,0.65506,3.009197,0.60336,0.264254,0.094678,0.492193,0.126783,-0.019401,0.113993
-0.854905194,0.001326,0.000207,465.361681,0.079195,2.782324,2.36421,0.109814,112.994509,25.773446,0.748271,0.038801,6042.322215,1281.188189,0.523448,0.037496,0.492009,0.278837,3.531363,0.391155,1.126639,0.005897,-0.094989,0.082195,-0.105113,0.638982,-0.203829,-0.062343,0.291597,-0.110111,0.240757,-0.116888,0.010424,0.278693,0.129308,0.153182,0.132978,0.136754,0.223108,0.181563,0.171847,0.197869,0.154112,0.151068,0.150708,0.147935,0.020274,0.06943,11376.93052,1249.394418,16462.75409,937.033625,0.372367,0.992234,0.297552,0.924657,0.006598,5063.653147,260.654024,4.791123,0.497463,1.155496,0.199262,0.217771,0.077994,0.495519,0.130879,-0.016712,0.10336
-0.853256389,0.005989,0.001128,439.963178,0.181202,0.162338,2.441541,0.088073,100.448375,31.983742,0.241364,0.111692,3247.452238,2057.527201,0.224625,0.024591,0.400569,0.962916,5.683317,0.712108,2.747442,0.102954,0.09387,-0.006115,-0.150074,1.579708,1.109418,0.677238,0.324643,0.123895,-0.020582,-0.008361,0.04997,0.45002,0.097445,0.092846,0.101644,0.087044,0.275685,0.248482,0.103366,0.153518,0.123443,0.108687,0.095072,0.095852,0.032736,0.088636,8599.570313,2364.373798,17926.43555,656.339026,0.057671,2.007197,0.283787,0.597248,0.047801,5707.743165,252.014662,4.609679,0.559156,0.598286,0.492759,0.01733,0.067051,0.532613,0.024884,-0.038982,0.003675
-0.84995878,0.004938,0.001119,303.187563,0.014668,5.237316,2.264755,0.126056,113.348049,24.282315,0.192621,0.099015,2217.914745,1729.833588,0.164478,0.027309,0.453775,0.643169,10.732299,1.966876,3.22686,-0.209685,-0.088752,-0.040285,0.141144,1.782223,0.736144,0.459227,0.821864,0.128949,0.246338,-0.214801,-0.110341,0.646547,0.239977,0.176008,0.16891,0.166656,0.386872,0.33615,0.254756,0.292223,0.204527,0.248248,0.234339,0.196357,0.049186,0.123796,3245.886683,2456.189376,15623.1807,1831.077593,0.687132,2.928907,0.313174,0.652503,0.03844,4674.615848,341.730102,4.854307,0.550697,3.27188,0.920897,0.2929,0.10835,0.512846,0.13929,-0.033078,0.115907
-0.843363561,0.001426,0.001216,773.783458,0.075134,2.291326,1.778547,0.212282,168.659477,42.287085,0.67418,0.135442,6511.623607,3909.211621,0.397951,0.144771,0.458561,0.389592,5.173582,3.366977,1.629272,0.120548,-0.005021,0.019959,0.09042,-0.801983,-0.049142,0.056052,0.124922,-0.224911,-0.026801,0.062136,0.231414,0.675172,0.18465,0.174148,0.212862,0.156984,0.557561,0.487314,0.287759,0.368739,0.375964,0.361604,0.344499,0.289269,0.050468,0.096545,12236.88513,5962.245546,18418.46517,2625.54796,0.252112,1.306613,1.247001,0.870872,0.049865,5790.825995,1252.636108,5.33462,1.625149,1.161259,0.984561,0.309581,0.299507,0.489332,0.200769,-0.037469,0.096759
-0.838417148,0.004871,0.00079,439.070575,0.023829,5.237316,2.209605,0.117029,123.480938,19.410433,0.270628,0.118657,2084.494122,1751.767381,0.133561,0.033833,0.476567,0.3895,16.938403,2.83801,3.848305,-0.00715,-0.052398,-0.085022,-0.088637,-0.219765,0.786773,-0.368875,0.404962,-0.044042,0.163412,0.078577,-0.034151,1.148292,0.163596,0.142987,0.153538,0.141343,0.410213,0.256383,0.272714,0.266163,0.228198,0.21259,0.175005,0.153666,0.058568,0.118715,3097.23669,2248.33563,8550.498228,2612.077866,1.129374,3.661497,0.538531,0.739375,0.04079,3706.183958,215.472095,5.124541,1.12914,3.983494,0.702688,0.286838,0.117758,0.492825,0.12672,-0.015468,0.103472
-0.836768343,0.005122,0.001551,283.404691,0.014262,4.582651,1.833753,0.163823,138.402937,20.959699,0.344958,0.089146,3028.123326,1630.928548,0.273571,0.035275,0.470823,0.482333,7.104577,1.062463,1.994624,0.07423,0.167661,0.101089,0.044406,0.704498,0.658206,0.225371,0.43792,0.053736,0.306211,0.09159,0.245895,0.315102,0.129951,0.136502,0.139168,0.118389,0.160038,0.206775,0.16104,0.181781,0.185841,0.189473,0.145745,0.15432,0.059676,0.14365,6530.497685,1945.21361,15776.79308,1237.259953,0.637897,2.189483,0.220685,0.729628,0.043405,4952.546341,267.026804,4.846043,0.479251,3.770837,1.359403,0.270382,0.122079,0.413227,0.116976,-0.003498,0.104417
-0.833470734,0.009756,0.003585,573.702211,0.014229,4.255319,2.517762,0.122161,91.506606,22.165838,0.283518,0.064922,2028.772171,467.543683,0.178468,0.037897,0.395483,0.396595,12.411442,3.564393,2.607429,0.129157,-0.103907,0.091976,0.019706,-0.017743,0.598219,0.07725,-0.006782,-0.112051,0.251844,-0.07854,0.16296,0.413417,0.145804,0.14265,0.14902,0.144974,0.222011,0.223113,0.203469,0.220869,0.197802,0.191044,0.179258,0.166757,0.022783,0.075529,3841.568298,1454.030491,11069.81598,2095.565303,2.157947,2.994525,0.519239,0.699875,0.051164,3954.02401,389.26819,5.140798,0.805544,8.726143,4.122862,0.348032,0.221581,0.470171,0.139918,-0.032925,0.103442
-0.831821929,0.002652,0.000449,865.797328,0.015189,3.273322,2.758851,0.154028,128.666509,35.980033,0.402775,0.074856,3702.929556,1531.087497,0.327308,0.027902,0.460381,0.384238,5.594985,0.982014,3.246881,-0.02375,0.023685,0.069162,0.031154,-0.634097,-0.094198,-0.225405,0.015114,-0.022221,0.065698,0.040345,0.074882,0.428833,0.179837,0.17707,0.161873,0.1489,0.269321,0.217726,0.215757,0.20445,0.172087,0.178281,0.172354,0.159315,0.031847,0.077086,8805.041956,1942.776087,17194.39562,926.267805,0.458612,1.889601,0.431649,0.824393,0.014065,5315.811895,313.93656,4.779319,0.508448,2.240851,0.440574,0.235846,0.091531,0.452009,0.12154,-0.032992,0.100092
-0.830173124,0.000278,0.000564,696.795594,0.242672,0.981997,2.875115,0.402482,60.0813,0.391166,0.880562,0.04561,11522.33155,3719.650235,0.622925,0.117818,0.47637,0.054079,2.560062,1.910012,1.106169,0.033255,0.013552,0.115495,0.048906,0.392644,0.36464,0.175485,0.149547,0.135717,0.091567,0.087075,0.073779,0.334588,0.175315,0.177548,0.206081,0.129113,0.420528,0.198186,0.286989,0.243646,0.194481,0.172309,0.149672,0.144051,0.03766,0.124367,18872.9664,3763.899656,20741.43699,2407.107669,0.038072,-0.356667,0.861789,0.941433,0.024313,6844.630765,911.279353,5.952328,1.211693,0.317099,0.676957,0.270078,0.328224,0.48297,0.258054,-0.042673,0.114221
-0.826875515,0.000909,0.000299,776.065136,0.029648,2.454992,2.343552,0.101506,102.974686,23.784216,0.65177,0.100602,6394.477998,1458.422896,0.570429,0.066376,0.461249,0.297889,2.715928,0.6531,1.66162,-0.035904,0.027493,0.004005,0.009027,0.437426,-0.151256,0.098073,0.156104,0.123025,0.114798,0.022438,0.065713,0.56335,0.157456,0.153234,0.141959,0.146774,0.380932,0.311468,0.230771,0.222529,0.190394,0.198351,0.177546,0.16501,0.027939,0.083,14243.54926,1570.394282,18994.58912,933.214288,0.032382,0.830513,0.402525,0.907097,0.028981,6211.407902,536.424072,5.497671,1.60612,0.908147,0.501472,0.530629,0.471418,0.462496,0.163719,-0.023171,0.089268
-0.823577906,0.003105,0.001346,633.361151,0.021814,2.94599,2.601972,0.114832,125.426439,45.192533,0.490481,0.108243,4548.861748,1621.685184,0.415434,0.065019,0.415729,0.466796,3.89079,0.939806,2.002609,0.023532,0.051723,-0.039035,-0.038948,0.169963,0.322993,0.167028,0.223206,0.024231,-0.005143,0.081598,-0.009818,0.491007,0.20779,0.203877,0.175972,0.174224,0.341383,0.294405,0.260686,0.273803,0.237804,0.206486,0.215386,0.176388,0.056251,0.140826,11040.68468,1689.436681,17134.00517,1204.592426,0.119679,1.365873,0.334553,0.821247,0.052701,5654.542098,304.827846,5.358042,1.508883,2.950914,1.456238,0.389564,0.281268,0.473465,0.147496,-0.032863,0.098306
-0.815333883,0.004937,0.002017,403.411721,0.022044,0.818331,2.660629,0.177054,135.581084,49.922858,0.381046,0.126088,3587.624828,1281.974369,0.306447,0.072338,0.450077,0.492316,5.607508,2.476486,2.294777,-0.042969,0.063783,0.025228,0.156422,0.58984,0.681547,0.209504,0.098597,0.075702,0.012674,-0.004041,0.118831,0.530202,0.19213,0.194979,0.156331,0.201241,0.306454,0.31031,0.223488,0.218792,0.217203,0.235246,0.208321,0.159231,0.022262,0.082933,8864.367371,3273.945225,16218.80859,1791.395206,0.742846,1.786289,0.648628,0.753266,0.064285,5359.104913,626.146476,6.066555,1.751029,3.351369,1.879515,0.19761,0.262656,0.501407,0.136241,-0.060317,0.062196
-0.810387469,0.004407,0.003068,658.326044,0.015158,1.963993,2.412967,0.307263,103.851628,34.801177,0.426137,0.120201,4404.433607,1437.335802,0.378982,0.100176,0.359775,0.459522,3.864713,1.485468,2.006493,-0.044572,-0.028817,-0.02291,0.009875,0.551157,0.250388,0.093889,0.202752,0.118063,0.057411,0.006943,-0.020056,0.559452,0.201379,0.191801,0.17641,0.148453,0.433719,0.350369,0.286789,0.244344,0.25647,0.234088,0.204617,0.223226,0.045964,0.12489,11526.11606,2590.68498,17151.06227,2093.66907,0.311365,1.349262,0.483454,0.764389,0.0789,5872.153794,677.641275,5.548104,1.530064,3.201427,2.32548,0.273719,0.363092,0.496841,0.156732,-0.058101,0.069938
-0.808738664,0.00233,0.000375,368.062141,0.039683,6.546645,2.264921,0.229891,136.443097,20.552188,0.251624,0.086465,2747.975122,1672.145511,0.189348,0.02441,0.469385,0.494325,8.297677,1.052479,4.147519,-0.065604,0.008766,0.068865,0.04173,-0.033668,0.866179,0.212407,0.170573,-0.15551,-0.039822,-0.056643,-0.025179,0.487154,0.13171,0.124768,0.116658,0.12341,0.137217,0.19116,0.142659,0.162575,0.154941,0.13979,0.131874,0.118402,0.081642,0.151368,3541.370081,2252.82924,18155.99049,586.708277,0.240303,2.53169,0.50237,0.732014,0.0244,5229.449191,286.028673,4.629511,0.411156,1.87856,0.364721,0.223138,0.08705,0.400777,0.105162,-0.030346,0.086321
-0.805441055,0.005759,0.000957,486.907652,0.068401,6.546645,2.364629,0.182211,137.750539,15.785835,0.252782,0.086115,1982.137913,1736.580207,0.146188,0.013871,0.466713,0.323628,16.730934,1.843795,3.375249,0.052656,0.118377,0.101515,0.147785,-0.10232,0.491031,0.11253,0.352335,0.209447,0.21991,0.027522,0.121611,0.386087,0.131166,0.129558,0.124641,0.114423,0.14766,0.19116,0.1508,0.178829,0.153929,0.16819,0.144916,0.12294,0.075841,0.139383,2915.888129,2048.010299,8625.864439,1939.853259,1.358199,3.655792,0.216493,0.726763,0.025599,3713.880973,193.524006,4.67676,0.455873,4.568631,0.971283,0.285178,0.117538,0.473553,0.116476,-0.008795,0.111484
-0.802143446,0.00443,0.000847,898.498325,0.014856,5.564648,2.640796,0.12686,173.028956,44.908884,0.328296,0.133501,2452.717473,1686.770786,0.182026,0.020448,0.421566,0.297445,12.57018,1.725058,3.097335,-0.058912,-0.043949,-0.055402,0.014306,-0.190131,0.16633,-0.202407,0.635162,0.082751,0.310659,0.215118,0.129285,0.900279,0.233962,0.206321,0.164722,0.169304,0.445968,0.446861,0.484663,0.395525,0.235433,0.272638,0.223092,0.211237,0.068196,0.137038,3735.257523,2158.353357,11978.26516,2360.202799,0.829873,3.053705,0.277808,0.75574,0.033334,4023.171458,327.171381,5.119663,0.787419,3.861788,1.038987,0.271596,0.110801,0.437295,0.128487,-0.018427,0.096861
-0.800494641,0.008838,0.004343,760.621907,0.014824,1.309329,2.145966,0.130181,91.368035,49.425118,0.298384,0.059834,2295.616711,324.008814,0.208239,0.029747,0.424228,0.315566,10.157941,1.994591,3.193716,0.037968,0.004032,-0.018707,0.115712,-0.187751,0.183729,0.01222,0.073392,0.065246,0.074958,0.002482,0.181353,0.459592,0.148673,0.190031,0.148643,0.174551,0.351277,0.217108,0.213535,0.177223,0.201793,0.189064,0.179221,0.233089,0.062012,0.134865,4083.547668,1036.016094,12703.33374,1369.926898,1.346469,2.715232,0.316986,0.753225,0.040977,4075.681778,294.609635,4.942556,0.533557,7.771094,4.316671,0.302864,0.136835,0.45107,0.118534,-0.01206,0.104453
-0.798845837,0.002472,0.003224,329.766457,0.108677,0.818331,1.488741,0.219641,150.10791,0.171119,0.552138,0.128437,5535.660427,3323.890401,0.299728,0.15923,0.469262,0.168037,8.18866,6.492493,2.35629,0.026253,0.092597,-0.038757,-0.012652,0.203777,0.585407,0.052546,0.200725,0.101715,0.276336,0.118982,0.067332,0.289377,0.137874,0.102331,0.121337,0.096347,0.129968,0.173239,0.138673,0.1255,0.14691,0.128853,0.107248,0.123667,0.045081,0.110407,11705.31464,6811.644467,16322.16797,5788.947788,0.722175,1.959738,1.177265,0.848755,0.055412,5591.346531,1942.991783,5.267778,1.33262,1.911755,2.529103,0.208598,0.086383,0.558654,0.126069,-0.027661,0.148379
-0.790601814,0.005505,0.002775,897.38603,0.014114,0.654664,2.343236,0.088982,130.397506,26.529614,0.443457,0.048783,4373.445537,454.629081,0.397477,0.040843,0.42074,0.33265,3.506043,0.633813,2.698443,0.051623,0.02979,0.117091,0.087004,0.041235,0.017654,-0.236863,-0.000628,0.327866,0.125607,0.092675,0.202026,0.376811,0.193039,0.170177,0.183926,0.172241,0.205269,0.301176,0.25948,0.254116,0.259656,0.191862,0.215101,0.20216,0.045896,0.133586,12093.58521,1226.024355,17580.82855,496.844115,0.47913,1.345135,0.186067,0.82682,0.036223,5891.444884,256.773173,4.767905,0.470595,4.812046,3.234014,0.277857,0.15474,0.416491,0.111644,0.017176,0.09997
-0.788953009,0.003288,0.000793,421.62133,0.134989,5.07365,2.636542,0.163409,100.895483,38.476281,0.505306,0.068643,4052.365855,1514.18156,0.36737,0.028035,0.45027,0.466563,4.966085,0.580284,2.208859,-0.015235,-0.033102,0.043659,0.002575,0.224136,0.192817,0.202752,0.091307,0.016678,-0.178728,0.011892,0.20595,0.327493,0.130495,0.131659,0.135283,0.128318,0.151304,0.17915,0.173663,0.160197,0.160831,0.143162,0.129802,0.146351,0.073026,0.149856,9401.325593,1420.246336,14738.36986,1100.568922,0.232233,1.599815,0.152244,0.84728,0.023035,4915.739525,181.436807,4.725228,0.603331,3.031464,1.140722,0.248319,0.09361,0.439724,0.147737,-0.051374,0.102039
-0.787304204,0.011553,0.018649,900.567775,0.040122,0.490998,1.95657,0.019181,150.4681,47.934835,0.225482,0.075557,2095.378555,660.498838,0.17753,0.053833,0.320124,0.044883,13.116727,10.233061,3.071201,-0.039993,-0.126997,-0.01452,0.082809,0.488964,0.185592,-0.195364,0.21534,0.40833,0.183933,0.095152,-0.028455,0.471872,0.196207,0.177847,0.144346,0.156927,0.438658,0.282153,0.378051,0.275443,0.21206,0.285758,0.224524,0.260389,0.0377,0.11997,3568.565311,1821.140853,13268.55254,3975.085539,0.648655,3.088294,0.963563,0.65576,0.094308,4369.511048,702.566917,5.12073,0.986925,11.836936,25.232247,0.335735,0.318139,0.44726,0.208567,-0.022621,0.100179
-0.774113768,0.007732,0.00216,460.76453,0.015813,7.037643,2.716292,0.188691,123.576892,31.810225,0.243296,0.064966,1786.15897,293.30193,0.151591,0.022506,0.450044,0.52608,15.763166,2.697958,3.164068,-0.072222,0.069558,-0.119481,0.019707,0.118751,0.347604,0.257876,0.27088,0.081542,0.253282,-0.051614,0.013945,0.566542,0.212026,0.164689,0.161175,0.167697,0.242289,0.268863,0.285987,0.23706,0.19818,0.261504,0.207031,0.192582,0.052265,0.139804,2915.281677,956.748754,8932.466125,1789.32105,1.26804,3.487085,0.359122,0.703521,0.033875,3722.597168,260.861565,5.001795,0.790208,6.351918,2.294339,0.274419,0.11337,0.441039,0.120027,-0.014146,0.093947
-0.770816158,0.001477,0.001746,769.390553,0.058849,0.981997,3.202557,0.304291,139.371364,7.099822,0.483282,0.125241,5301.351782,1420.389884,0.438754,0.116023,0.43563,0.385872,4.044227,4.168962,2.495973,0.0928,0.112692,0.162865,0.058183,0.681976,0.331062,-0.035657,-0.000998,0.356504,0.115166,0.130771,0.184701,0.905321,0.212934,0.198337,0.183002,0.180749,0.483503,0.491535,0.378206,0.289886,0.2761,0.261422,0.242905,0.228387,0.067426,0.127518,14108.95844,4593.31175,18850.3006,2809.16787,0.186405,1.312625,0.784845,0.835981,0.053851,6554.494058,1089.684847,5.349439,1.287879,1.596969,2.46001,0.320478,0.489866,0.347287,0.254647,-0.03928,0.070806
-0.769167354,0.00432,0.000775,1005.745946,0.024301,4.746318,2.326177,0.095313,101.013177,25.570945,0.28078,0.086719,2290.0016,1686.358369,0.168473,0.024959,0.438295,0.410038,14.39846,1.917783,3.471686,0.157635,0.095157,-0.042549,0.059578,-0.656156,-0.142193,0.06266,0.598819,0.123041,0.219323,0.010865,0.295125,0.456913,0.158332,0.152643,0.137699,0.16029,0.246329,0.178858,0.219649,0.217954,0.167622,0.188216,0.184887,0.192783,0.03577,0.094006,3177.077908,2048.841424,11131.77988,2063.219248,1.022854,3.360397,0.395069,0.755862,0.021458,3893.809982,225.560991,4.837863,0.643811,3.267713,0.628037,0.274412,0.121288,0.468952,0.144413,-0.046266,0.103494
-0.767518549,0.005108,0.001862,726.447566,0.014734,3.109656,2.321797,0.13679,121.813342,19.240862,0.31461,0.087681,2362.72405,1701.418586,0.176807,0.020448,0.4315,0.613096,13.132059,2.132931,2.829234,-0.011471,-0.001099,-0.124427,-0.077413,-0.069932,0.167699,-0.078049,0.009491,-0.249183,0.182597,-0.097638,-0.052155,0.446632,0.204618,0.163864,0.153503,0.174147,0.214627,0.219211,0.187999,0.1853,0.186714,0.175257,0.168302,0.163058,0.052691,0.141437,3999.238643,1994.935098,12060.58757,3197.379306,0.598185,3.154452,0.234956,0.747556,0.028901,4062.055973,387.095285,4.968213,1.033278,3.118625,0.920145,0.303617,0.218746,0.494837,0.131476,-0.034418,0.102041
-0.76422094,0.005586,0.005346,472.415232,0.016158,2.291326,2.282572,0.211245,122.585423,36.334104,0.43599,0.125947,3569.222518,2369.558314,0.26525,0.122564,0.457148,0.342538,9.931147,5.077659,2.01395,0.13332,0.025389,0.058798,0.041408,-0.397512,0.431363,0.391655,0.058002,0.115024,-0.086598,-0.047802,-0.016241,0.568127,0.141392,0.148192,0.148541,0.132365,0.314303,0.214842,0.193111,0.162089,0.142368,0.147711,0.137172,0.146247,0.035609,0.106724,7663.952135,5371.259213,13767.53365,5030.870722,0.796325,2.4488,0.871223,0.784361,0.069312,4672.699885,1406.502674,5.059578,1.685096,4.018604,4.216702,0.314452,0.196821,0.455359,0.145588,-0.052605,0.09859
-0.757625721,0.007415,0.000978,782.257148,0.130204,7.037643,2.65832,0.114645,152.927209,35.513648,0.168567,0.093654,1750.513819,1748.89982,0.120208,0.009625,0.471076,0.318876,21.560025,1.875127,4.787043,0.030169,-0.046485,0.043293,0.015536,-0.125969,-0.325657,-0.145611,0.09774,0.057131,0.167493,0.094137,0.138985,0.556904,0.132245,0.137693,0.133446,0.125984,0.152188,0.165621,0.175829,0.165834,0.151669,0.149721,0.155369,0.144112,0.06676,0.124138,1820.751953,2151.4242,7395.636212,1816.74678,3.573109,4.221916,0.203696,0.714036,0.023136,3260.404818,133.737605,4.683974,0.510013,6.188038,0.937432,0.24688,0.081634,0.490479,0.137183,-0.010182,0.107972
-0.755976917,0.00787,0.001378,832.719066,0.014875,4.746318,3.019725,0.174188,113.258763,40.040579,0.322746,0.117677,2210.275398,1341.659189,0.165141,0.018485,0.44589,0.328474,14.447612,2.309857,2.846433,-0.112687,0.078444,0.025631,0.152689,0.217331,0.000125,-0.083041,0.512141,0.068301,0.201117,0.068823,0.213998,0.689338,0.19614,0.171399,0.149806,0.168222,0.390577,0.37488,0.373453,0.337068,0.271892,0.236145,0.220278,0.225316,0.03947,0.102717,3937.016965,1817.71098,8679.793933,1666.032683,2.517337,3.13704,0.421946,0.755561,0.028566,3454.045425,223.45901,5.08095,0.713003,6.587362,1.4797,0.242709,0.102931,0.45104,0.127575,-0.023739,0.106137
-0.754328112,0.033363,0.021999,382.87352,0.018964,1.963993,2.557817,0.183292,101.720986,24.171568,0.167723,0.112837,1499.375432,880.139633,0.140688,0.074024,0.339641,0.09131,18.684567,13.375308,1.798428,0.055561,0.055882,0.044724,0.052119,0.0182,0.330193,0.245102,0.21525,0.104587,0.089403,0.111231,0.089025,0.527138,0.12141,0.112295,0.102629,0.108144,0.440944,0.285603,0.196647,0.235636,0.167084,0.160541,0.141154,0.134728,0.018263,0.071576,2370.715942,2924.294183,9340.78949,4092.421307,5.837944,3.684464,1.374725,0.478065,0.113437,3752.748141,821.141814,5.510474,1.640988,33.896782,31.159683,0.774501,0.491793,0.420735,0.130018,-0.033235,0.093013
-0.752679308,0.005609,0.001588,533.965645,0.01563,3.109656,2.479865,0.111053,130.384424,10.42995,0.480791,0.089103,3704.582498,845.854527,0.319146,0.043589,0.438353,0.368487,5.512814,1.251933,1.505684,0.08801,0.104389,-0.178668,0.192471,0.719973,-0.124606,0.334523,0.02753,0.306431,0.086459,0.219727,0.121538,0.508351,0.159876,0.156854,0.135781,0.136107,0.20613,0.312432,0.404393,0.346616,0.231534,0.19437,0.175598,0.145396,0.021133,0.072705,7704.061852,1285.739081,14918.98047,1531.13401,1.505699,1.686948,0.156426,0.79548,0.026997,4813.575514,451.860974,4.935122,0.499229,4.778418,2.108515,0.381835,0.226226,0.477287,0.117816,-0.02869,0.098976
